Año de Oferta Pública,Nombre de la Convocatoría,Tipo de Accesso,Cuerpo/Especialidad ó Categoría Profesional,Número de Plazas,Fin de plazo,Publicación de la convocatoria,Url BOJA,¿Ha habido modificaciones en la convocatoría?,Estado,Url de accesso,Fecha de extracción
2019,"A1.2009 Medicina, subopción Medicina del Trabajo (Estabilización).",Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,4,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223241,2021-11-02
2019,A1.2012 Veterinaria (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223247,2021-11-02
2019,A1.2013 Geografía (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,1,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223249,2021-11-02
2019,A1.2016 Psicología (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,3,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Resultado de la fase de concurso,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223255,2021-11-02
2019,A1.2019 Informática (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,12,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223257,2021-11-02
2019,A1.2024 Conservadoras/Conservadores de Museos (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,1,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223259,2021-11-02
2019,A1.2028 Ciencias Sociales y del Trabajo (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,11,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Convocatoria lectura del 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223261,2021-11-02
2019,A1.2009 Medicina (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,3,31/12/2019,"BOJA número 230, de 28 de noviembre de 2019.",https://juntadeandalucia.es/boja/2019/230/27,No,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=224071,2021-11-02
2019,A1.2011 Química (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,3,31/12/2019,"BOJA número 230, de 28 de noviembre de 2019.",https://juntadeandalucia.es/boja/2019/230/27,No,Listado definitivo de personas aprobadas en concurso-oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=224075,2021-11-02
2019,A1.2015 Pedagogía (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,7,31/12/2019,"BOJA número 230, de 28 de noviembre de 2019.",https://juntadeandalucia.es/boja/2019/230/27,No,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=224077,2021-11-02
2019,A1.2017 Sociología (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,2,31/12/2019,"BOJA número 230, de 28 de noviembre de 2019.",https://juntadeandalucia.es/boja/2019/230/27,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=224081,2021-11-02
2019,A1.2022 Archivística (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,31/12/2019,"BOJA número 230, de 28 de noviembre de 2019.",https://juntadeandalucia.es/boja/2019/230/27,No,Listado definitivo de personas aprobadas en concurso-oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=224083,2021-11-02
2019,A1.2023 Biblioteconomía (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,31/12/2019,"BOJA número 230, de 28 de noviembre de 2019.",https://juntadeandalucia.es/boja/2019/230/27,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=224085,2021-11-02
2019,A1.2025 Conservadoras/Conservadores de Patrimonio (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,3,31/12/2019,"BOJA número 230, de 28 de noviembre de 2019.",https://juntadeandalucia.es/boja/2019/230/27,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=224087,2021-11-02
2018,A1.2019 Informática (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,56,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130775,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=214589,2021-11-02
2018,A1.2024 Conservadoras/Conservadores de Museos (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130781,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=216369,2021-11-02
2018,A1.2025 Conservadoras/Conservadores de Patrimonio. Subopción Patrimonio Arqueológico,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130783,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=214593,2021-11-02
2018,A1.2010 Pesca (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130773,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=214581,2021-11-02
2018,A1.2022 Archivística (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130779,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=214587,2021-11-02
2018,A1.2028 Ciencias Sociales y del Trabajo (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130785,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214595,2021-11-02
2018,A1.2006 Ingeniería de Montes (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130771,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214579,2021-11-02
2018,"A1.2009 Medicina, subopción Medicina del Trabajo",Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,40,NaN,NaN,NaN,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214421,2021-11-02
2018,A1.2100 Inspección de Prestaciones y Servicios Sanitarios (Opción Inspección Médica),Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,32,NaN,BOJA nº 144 de 29 de julio de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=132705,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214441,2021-11-02
2018,A1.2100 Inspección de Prestaciones y Servicios Sanitarios (Opción Ins. Farmacéutica),Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,8,NaN,BOJA nº 144 de 29 de julio de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=132711,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214443,2021-11-02
2018,A1.2001 Arquitectura Superior,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,NaN,BOJA Nº 221 de 15/11/2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=140113,Yes,Listado definitivo de personas aprobadas en la oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214411,2021-11-02
2018,A1.2002 Ingeniería Agrónoma,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,12,NaN,NaN,NaN,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214413,2021-11-02
2018,A1.2004 Ingeniería Industrial,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,40,NaN,BOJA nº 144 de 29 de julio de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=132655,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214415,2021-11-02
2018,A1.2005 Ingeniería de Minas,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,21,NaN,NaN,NaN,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214417,2021-11-02
2018,A1.2007 Biología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,NaN,NaN,No,Listado definitivo de personas aprobadas en la oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214419,2021-11-02
2018,A1.2010 Pesca,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,BOJA nº 144 de 29 de julio de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=132657,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214423,2021-11-02
2018,A1.2012 Veterinaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,28,NaN,NaN,NaN,No,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214425,2021-11-02
2018,A1.2013 Geografía,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,17/12/2019,BOJA nº 221 de 15 de noviembre de 2019,https://juntadeandalucia.es/boja/2019/221/15,No,Oferta de plazas vacantes,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=223243,2021-11-02
2018,A1.2028 Ciencias Sociales y del Trabajo,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,NaN,NaN,No,Listado definitivo de personas aprobadas en la oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214439,2021-11-02
2018,A1.2014 Geología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,7,NaN,BOJA nº 144 de 29 de julio de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=132663,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214427,2021-11-02
2018,A1.2016 Psicología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,11,NaN,NaN,NaN,No,Listado definitivo de personas aprobadas en la oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214433,2021-11-02
2018,A1.2019 Informática,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,26,NaN,NaN,NaN,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214429,2021-11-02
2018,A1.2020 Letradas/Letrados de la Administración Sanitaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,14,NaN,NaN,NaN,No,Convocatoria 4º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214431,2021-11-02
2018,A1.2024 Conservadoras/Conservadores de Museos,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,NaN,NaN,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214435,2021-11-02
2018,A1.2200 Especialidad Investigación Agraria y Pesquera,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,25,NaN,NaN,NaN,No,Resultado 1er ejercicio y convocatoria del 2º,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214445,2021-11-02
2018,A1.2027 Actividad Física y del Deporte,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,BOJA nº 144 de 29 de julio de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=132665,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=214437,2021-11-02
2017,A1.2002 Ingeniería Agrónoma (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,10,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130769,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=204327,2021-11-02
2017,A1.2019 Informática (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,NaN,NaN,,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130769,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=204329,2021-11-02
2017,A1.2029 Ciencias del Medio Natural y Calidad Ambiental (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,10,NaN,"Resolución de 10 de abril de 2019, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 74, de 17 de abril de 2019)",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130767,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=204331,2021-11-02
2017,"A1.2009 Medicina, subopción Medicina del Trabajo",Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,20,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=3&cdp=-1&ch=50&cd=204247,2021-11-02
2017,A1.2100 Inspección de Prestaciones y Servicios Sanitarios (Opción Inspección Médica),Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,NaN,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204259,2021-11-02
2017,A1.2100 Inspección de Prestaciones y Servicios Sanitarios (Opción Ins. Farmacéutica),Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,NaN,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204261,2021-11-02
2017,A1.2008 Farmacia (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,2,31/12/2019,,NaN,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=224069,2021-11-02
2017,A1.2018 Estadística (Estabilización),Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,1,31/12/2019,BOJA núm 230 de 28 de noviembre de 2019,https://juntadeandalucia.es/boja/2019/230/25,Yes,En plazo de presentación de autobaremo,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=224073,2021-11-02
2017,A1.2020 Letradas/Letrados de la Administración Sanitaria (Estabilización),Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,1,NaN,NaN,NaN,No,Convocatoria 4º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=229455,2021-11-02
2017,A1.2002 Ingeniería Agrónoma,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204319,2021-11-02
2017,A1.2004 Ingeniería Industrial,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,NaN,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204245,2021-11-02
2017,A1.2012 Veterinaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,20,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204249,2021-11-02
2017,A1.2013 Geografía,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204251,2021-11-02
2017,A1.2029 Ciencias del Medio Natural y Calidad Ambiental,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,BOJA Nº 144 DE 29 DE JULIO DE 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=132703,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204257,2021-11-02
2017,A1.2018 Estadística,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,31/12/2019,BOJA núm. 230 de 28/11/2019,https://juntadeandalucia.es/boja/2019/230/24,Yes,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204253,2021-11-02
2017,A1.2020 Letradas/Letrados de la Administración Sanitaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204255,2021-11-02
2017,A1.2200 Especialidad Investigación Agraria y Pesquera,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,15,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=204263,2021-11-02
2016,A1.2010 Pesca (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,9,22/12/2016,"Resolución de 16 de noviembre de 2016, de la Secretaría General para la Administración Pública (BOJA núm. 224, de 22 de noviembre de 2016)",http://juntadeandalucia.es/boja/2016/224/BOJA16-224-00066-20318-01_00102575.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190655,2021-11-02
2016,A1.2028 Ciencias Sociales y del Trabajo (Promoción Interna),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,25,22/12/2016,"Resolución de 16 de noviembre de 2016, de la Secretaría General para la Administración Pública (BOJA núm. 224, de 22 de noviembre de 2016)",http://juntadeandalucia.es/boja/2016/224/BOJA16-224-00066-20318-01_00102575.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190665,2021-11-02
